id,dish
"('Graph89', 63)",0
"('Graph4', 151)",0
"('Graph44', 35)",4
"('Graph91', 183)",2
"('Graph62', 128)",4
"('Graph37', 188)",3
"('Graph72', 16)",3
"('Graph11', 105)",5
"('Graph2', 28)",5
"('Graph85', 3)",0
"('Graph76', 83)",0
"('Graph89', 78)",0
"('Graph59', 189)",0
"('Graph4', 6)",2
"('Graph44', 176)",4
"('Graph8', 77)",0
"('Graph36', 68)",3
"('Graph57', 123)",0
"('Graph63', 11)",0
"('Graph2', 171)",2
"('Graph71', 5)",4
"('Graph76', 162)",0
"('Graph99', 29)",1
"('Graph59', 14)",0
"('Graph45', 104)",4
"('Graph44', 193)",4
"('Graph57', 8)",0
"('Graph10', 190)",0
"('Graph64', 200)",2
"('Graph100', 116)",1
"('Graph21', 76)",4
"('Graph7', 199)",3
"('Graph45', 27)",3
"('Graph27', 65)",1
"('Graph31', 181)",0
"('Graph57', 153)",0
"('Graph10', 13)",4
"('Graph96', 29)",0
"('Graph86', 43)",0
"('Graph23', 27)",3
"('Graph29', 15)",5
"('Graph16', 103)",3
"('Graph7', 40)",3
"('Graph65', 78)",4
"('Graph73', 145)",5
"('Graph31', 34)",0
"('Graph27', 7)",4
"('Graph22', 97)",5
"('Graph96', 108)",0
"('Graph99', 152)",1
"('Graph60', 32)",1
"('Graph58', 40)",5
"('Graph46', 194)",5
"('Graph22', 180)",4
"('Graph24', 8)",5
"('Graph31', 83)",0
"('Graph56', 114)",1
"('Graph40', 44)",4
"('Graph95', 172)",0
"('Graph66', 141)",4
"('Graph99', 41)",1
"('Graph96', 14)",0
"('Graph92', 36)",4
"('Graph15', 102)",0
"('Graph25', 137)",3
"('Graph6', 103)",4
"('Graph46', 115)",4
"('Graph72', 94)",3
"('Graph18', 110)",0
"('Graph55', 138)",4
"('Graph40', 189)",4
"('Graph91', 45)",2
"('Graph95', 61)",0
"('Graph66', 34)",5
"('Graph28', 173)",0
"('Graph53', 116)",3
"('Graph29', 4)",4
"('Graph60', 27)",3
"('Graph75', 158)",4
"('Graph95', 41)",0
"('Graph72', 173)",4
"('Graph30', 56)",3
"('Graph55', 59)",4
"('Graph41', 127)",4
"('Graph98', 126)",1
"('Graph53', 5)",3
"('Graph14', 177)",3
"('Graph79', 106)",4
"('Graph47', 36)",2
"('Graph75', 111)",5
"('Graph61', 131)",4
"('Graph30', 139)",3
"('Graph41', 14)",5
"('Graph23', 116)",2
"('Graph35', 190)",4
"('Graph21', 86)",4
"('Graph98', 13)",1
"('Graph39', 187)",0
"('Graph53', 154)",2
"('Graph1', 7)",0
"('Graph89', 138)",0
"('Graph61', 50)",4
"('Graph70', 168)",0
"('Graph81', 54)",3
"('Graph20', 132)",0
"('Graph87', 140)",5
"('Graph94', 89)",0
"('Graph35', 47)",2
"('Graph98', 156)",1
"('Graph39', 40)",0
"('Graph78', 177)",0
"('Graph1', 116)",0
"('Graph74', 188)",4
"('Graph33', 82)",1
"('Graph54', 27)",0
"('Graph20', 53)",0
"('Graph81', 73)",3
"('Graph35', 92)",4
"('Graph52', 97)",5
"('Graph13', 73)",0
"('Graph78', 192)",5
"('Graph48', 10)",0
"('Graph60', 81)",3
"('Graph74', 15)",3
"('Graph32', 150)",0
"('Graph33', 163)",4
"('Graph27', 177)",4
"('Graph70', 141)",4
"('Graph42', 96)",5
"('Graph21', 83)",4
"('Graph93', 16)",0
"('Graph81', 56)",3
"('Graph21', 104)",4
"('Graph51', 151)",3
"('Graph38', 83)",5
"('Graph13', 38)",0
"('Graph96', 4)",0
"('Graph78', 83)",0
"('Graph48', 187)",0
"('Graph88', 170)",0
"('Graph25', 24)",3
"('Graph32', 101)",0
"('Graph9', 175)",5
"('Graph28', 18)",5
"('Graph34', 15)",0
"('Graph23', 41)",5
"('Graph51', 56)",3
"('Graph38', 194)",5
"('Graph13', 183)",0
"('Graph49', 65)",2
"('Graph77', 94)",4
"('Graph60', 180)",1
"('Graph18', 132)",0
"('Graph80', 11)",0
"('Graph43', 63)",5
"('Graph26', 53)",3
"('Graph9', 92)",5
"('Graph65', 158)",4
"('Graph34', 190)",0
"('Graph69', 89)",4
"('Graph83', 65)",0
"('Graph38', 181)",4
"('Graph3', 38)",2
"('Graph84', 15)",2
"('Graph77', 47)",3
"('Graph25', 61)",3
"('Graph18', 51)",0
"('Graph5', 8)",3
"('Graph92', 42)",4
"('Graph65', 45)",5
"('Graph69', 40)",5
"('Graph12', 116)",1
"('Graph3', 183)",2
"('Graph84', 156)",4
"('Graph89', 128)",0
"('Graph77', 184)",3
"('Graph91', 193)",3
"('Graph4', 192)",0
"('Graph5', 121)",3
"('Graph8', 143)",5
"('Graph26', 24)",4
"('Graph92', 157)",4
"('Graph37', 111)",3
"('Graph50', 6)",4
"('Graph11', 180)",5
"('Graph83', 102)",5
"('Graph12', 199)",0
"('Graph85', 92)",1
"('Graph28', 74)",0
"('Graph28', 63)",5
"('Graph89', 19)",0
"('Graph17', 106)",0
"('Graph25', 82)",5
"('Graph4', 179)",2
"('Graph44', 31)",4
"('Graph8', 62)",0
"('Graph36', 169)",1
"('Graph37', 144)",3
"('Graph11', 5)",5
"('Graph2', 120)",2
"('Graph85', 47)",1
"('Graph76', 79)",0
"('Graph67', 120)",0
"('Graph59', 161)",0
"('Graph4', 34)",2
"('Graph44', 172)",4
"('Graph97', 157)",1
"('Graph36', 88)",1
"('Graph57', 87)",0
"('Graph83', 27)",0
"('Graph2', 151)",2
"('Graph97', 124)",1
"('Graph17', 191)",4
"('Graph59', 50)",0
"('Graph45', 76)",3
"('Graph73', 83)",4
"('Graph29', 16)",5
"('Graph22', 200)",4
"('Graph29', 95)",5
"('Graph67', 93)",0
"('Graph73', 36)",4
"('Graph31', 145)",0
"('Graph70', 97)",0
"('Graph10', 41)",0
"('Graph96', 57)",0
"('Graph83', 48)",0
"('Graph17', 58)",0
"('Graph97', 27)",1
"('Graph16', 67)",3
"('Graph46', 189)",5
"('Graph7', 76)",3
"('Graph24', 91)",3
"('Graph26', 15)",1
"('Graph73', 181)",4
"('Graph31', 62)",5
"('Graph97', 152)",1
"('Graph56', 39)",1
"('Graph22', 69)",4
"('Graph96', 136)",0
"('Graph15', 185)",0
"('Graph58', 76)",5
"('Graph46', 46)",5
"('Graph24', 52)",3
"('Graph56', 86)",0
"('Graph40', 16)",4
"('Graph87', 109)",5
"('Graph95', 64)",0
"('Graph87', 24)",5
"('Graph62', 44)",3
"('Graph90', 22)",5
"('Graph15', 10)",0
"('Graph97', 54)",1
"('Graph6', 123)",5
"('Graph46', 95)",5
"('Graph72', 66)",4
"('Graph30', 77)",3
"('Graph29', 172)",5
"('Graph55', 150)",4
"('Graph41', 200)",4
"('Graph40', 161)",4
"('Graph66', 6)",5
"('Graph23', 150)",5
"('Graph53', 88)",1
"('Graph79', 185)",4
"('Graph80', 96)",0
"('Graph75', 186)",4
"('Graph60', 169)",3
"('Graph55', 7)",4
"('Graph41', 91)",4
"('Graph21', 84)",4
"('Graph94', 159)",0
"('Graph98', 90)",1
"('Graph62', 115)",3
"('Graph22', 185)",5
"('Graph79', 78)",4
"('Graph75', 11)",4
"('Graph61', 111)",4
"('Graph30', 175)",3
"('Graph23', 80)",5
"('Graph35', 130)",4
"('Graph39', 199)",0
"('Graph80', 63)",0
"('Graph14', 36)",3
"('Graph1', 35)",0
"('Graph47', 191)",4
"('Graph60', 193)",3
"('Graph61', 30)",4
"('Graph54', 200)",0
"('Graph42', 162)",4
"('Graph20', 152)",0
"('Graph94', 125)",0
"('Graph35', 51)",4
"('Graph52', 50)",5
"('Graph39', 52)",0
"('Graph62', 86)",3
"('Graph78', 157)",5
"('Graph17', 171)",0
"('Graph1', 144)",0
"('Graph33', 126)",3
"('Graph54', 103)",0
"('Graph42', 51)",5
"('Graph26', 87)",5
"('Graph20', 9)",0
"('Graph81', 109)",3
"('Graph52', 77)",3
"('Graph13', 117)",0
"('Graph78', 44)",0
"('Graph48', 110)",0
"('Graph74', 35)",3
"('Graph32', 178)",0
"('Graph19', 63)",0
"('Graph42', 68)",4
"('Graph17', 185)",0
"('Graph34', 120)",0
"('Graph51', 139)",3
"('Graph38', 119)",5
"('Graph16', 140)",3
"('Graph13', 194)",0
"('Graph49', 178)",1
"('Graph48', 159)",0
"('Graph88', 150)",0
"('Graph32', 1)",0
"('Graph9', 139)",1
"('Graph82', 156)",0
"('Graph93', 157)",0
"('Graph64', 182)",2
"('Graph19', 182)",1
"('Graph51', 28)",3
"('Graph68', 179)",0
"('Graph3', 113)",2
"('Graph49', 93)",2
"('Graph90', 154)",5
"('Graph77', 122)",3
"('Graph88', 39)",0
"('Graph67', 154)",0
"('Graph95', 115)",0
"('Graph43', 19)",3
"('Graph9', 56)",5
"('Graph65', 114)",4
"('Graph34', 154)",0
"('Graph69', 117)",5
"('Graph12', 25)",1
"('Graph3', 2)",1
"('Graph84', 51)",4
"('Graph19', 140)",0
"('Graph97', 162)",1
"('Graph18', 31)",0
"('Graph20', 1)",5
"('Graph5', 44)",3
"('Graph43', 162)",5
"('Graph92', 78)",4
"('Graph65', 1)",4
"('Graph19', 105)",1
"('Graph12', 104)",0
"('Graph3', 147)",2
"('Graph84', 128)",4
"('Graph90', 191)",5
"('Graph68', 112)",0
"('Graph5', 157)",3
"('Graph91', 142)",2
"('Graph92', 161)",4
"('Graph37', 67)",3
"('Graph50', 122)",5
"('Graph11', 80)",5
"('Graph80', 100)",0
"('Graph85', 120)",0
"('Graph76', 28)",0
"('Graph89', 119)",0
"('Graph17', 78)",0
"('Graph4', 95)",0
"('Graph44', 123)",4
"('Graph23', 163)",2
"('Graph8', 18)",5
"('Graph36', 141)",1
"('Graph19', 76)",0
"('Graph2', 100)",5
"('Graph29', 157)",5
"('Graph16', 8)",3
"('Graph76', 107)",0
"('Graph27', 66)",1
"('Graph59', 69)",0
"('Graph45', 161)",3
"('Graph44', 136)",4
"('Graph63', 127)",0
"('Graph87', 129)",5
"('Graph36', 60)",3
"('Graph80', 88)",0
"('Graph57', 51)",0
"('Graph86', 129)",0
"('Graph97', 150)",1
"('Graph29', 12)",5
"('Graph7', 142)",3
"('Graph45', 80)",3
"('Graph73', 119)",4
"('Graph57', 192)",0
"('Graph86', 18)",1
"('Graph83', 164)",0
"('Graph29', 99)",4
"('Graph58', 146)",5
"('Graph80', 12)",0
"('Graph73', 200)",4
"('Graph63', 34)",0
"('Graph16', 63)",3
"('Graph68', 23)",1
"('Graph10', 69)",0
"('Graph96', 37)",0
"('Graph86', 99)",1
"('Graph16', 95)",3
"('Graph46', 153)",5
"('Graph7', 96)",4
"('Graph24', 71)",3
"('Graph31', 26)",0
"('Graph80', 83)",0
"('Graph56', 11)",1
"('Graph83', 136)",0
"('Graph26', 119)",1
"('Graph64', 61)",0
"('Graph96', 180)",0
"('Graph15', 93)",0
"('Graph58', 112)",5
"('Graph46', 10)",5
"('Graph72', 23)",5
"('Graph55', 193)",4
"('Graph23', 47)",3
"('Graph56', 186)",1
"('Graph40', 116)",4
"('Graph68', 58)",0
"('Graph95', 100)",0
"('Graph87', 60)",5
"('Graph99', 97)",1
"('Graph86', 73)",0
"('Graph15', 46)",0
"('Graph6', 31)",5
"('Graph25', 136)",3
"('Graph72', 102)",5
"('Graph30', 113)",3
"('Graph55', 114)",4
"('Graph41', 180)",4
"('Graph40', 133)",4
"('Graph19', 157)",0
"('Graph64', 24)",2
"('Graph66', 106)",5
"('Graph53', 60)",1
"('Graph79', 157)",4
"('Graph47', 125)",2
"('Graph6', 142)",4
"('Graph75', 166)",4
"('Graph30', 192)",3
"('Graph67', 74)",0
"('Graph41', 71)",4
"('Graph94', 179)",0
"('Graph68', 93)",1
"('Graph98', 54)",1
"('Graph97', 92)",1
"('Graph79', 50)",4
"('Graph75', 55)",4
"('Graph61', 75)",4
"('Graph54', 165)",0
"('Graph21', 118)",4
"('Graph100', 175)",1
"('Graph94', 2)",0
"('Graph67', 49)",0
"('Graph64', 99)",2
"('Graph98', 197)",1
"('Graph62', 98)",5
"('Graph70', 80)",0
"('Graph1', 63)",0
"('Graph47', 155)",4
"('Graph90', 120)",5
"('Graph33', 9)",1
"('Graph42', 134)",4
"('Graph20', 124)",0
"('Graph16', 174)",3
"('Graph35', 23)",4
"('Graph29', 72)",5
"('Graph52', 30)",5
"('Graph39', 80)",0
"('Graph1', 172)",0
"('Graph87', 176)",5
"('Graph33', 154)",1
"('Graph54', 67)",0
"('Graph42', 23)",5
"('Graph93', 91)",0
"('Graph81', 113)",4
"('Graph64', 78)",0
"('Graph52', 169)",5
"('Graph13', 17)",0
"('Graph78', 8)",0
"('Graph48', 66)",0
"('Graph74', 71)",4
"('Graph32', 94)",0
"('Graph19', 27)",0
"('Graph21', 171)",4
"('Graph63', 164)",0
"('Graph93', 40)",0
"('Graph34', 68)",0
"('Graph25', 107)",3
"('Graph51', 111)",3
"('Graph38', 11)",5
"('Graph71', 154)",4
"('Graph49', 142)",2
"('Graph86', 33)",1
"('Graph88', 114)",0
"('Graph82', 191)",1
"('Graph32', 45)",0
"('Graph43', 96)",3
"('Graph9', 151)",1
"('Graph65', 199)",5
"('Graph93', 185)",0
"('Graph64', 170)",0
"('Graph69', 130)",5
"('Graph68', 175)",0
"('Graph3', 93)",2
"('Graph49', 57)",2
"('Graph77', 22)",4
"('Graph88', 3)",0
"('Graph27', 3)",4
"('Graph80', 64)",0
"('Graph87', 92)",5
"('Graph9', 4)",1
"('Graph63', 129)",0
"('Graph50', 184)",5
"('Graph69', 17)",5
"('Graph12', 61)",0
"('Graph71', 65)",5
"('Graph84', 87)",4
"('Graph91', 36)",1
"('Graph18', 123)",0
"('Graph5', 48)",3
"('Graph43', 134)",3
"('Graph92', 82)",4
"('Graph37', 54)",3
"('Graph95', 21)",0
"('Graph12', 140)",0
"('Graph85', 149)",0
"('Graph84', 164)",2
"('Graph22', 21)",5
"('Graph4', 136)",0
"('Graph5', 161)",3
"('Graph8', 199)",0
"('Graph62', 167)",3
"('Graph92', 197)",3
"('Graph37', 167)",2
"('Graph50', 94)",5
"('Graph11', 76)",5
"('Graph2', 49)",2
"('Graph71', 44)",5
"('Graph76', 56)",0
"('Graph80', 71)",0
"('Graph59', 152)",0
"('Graph65', 138)",4
"('Graph4', 123)",0
"('Graph44', 87)",4
"('Graph8', 118)",0
"('Graph36', 97)",4
"('Graph37', 200)",1
"('Graph98', 176)",1
"('Graph2', 64)",2
"('Graph29', 161)",4
"('Graph76', 135)",0
"('Graph15', 105)",0
"('Graph59', 105)",0
"('Graph45', 133)",3
"('Graph26', 193)",3
"('Graph91', 92)",3
"('Graph36', 16)",3
"('Graph24', 171)",1
"('Graph57', 47)",0
"('Graph10', 131)",0
"('Graph86', 165)",0
"('Graph97', 186)",1
"('Graph71', 11)",4
"('Graph99', 15)",1
"('Graph7', 162)",3
"('Graph45', 52)",1
"('Graph73', 27)",4
"('Graph57', 188)",0
"('Graph10', 18)",0
"('Graph27', 166)",1
"('Graph86', 54)",0
"('Graph86', 145)",0
"('Graph58', 182)",4
"('Graph7', 19)",3
"('Graph24', 146)",3
"('Graph90', 59)",3
"('Graph63', 6)",2
"('Graph10', 97)",0
"('Graph96', 65)",0
"('Graph99', 163)",1
"('Graph17', 154)",0
"('Graph58', 5)",5
"('Graph82', 67)",0
"('Graph27', 19)",1
"('Graph100', 108)",1
"('Graph31', 118)",0
"('Graph96', 126)",0
"('Graph56', 111)",1
"('Graph26', 105)",3
"('Graph95', 183)",0
"('Graph66', 168)",4
"('Graph28', 132)",0
"('Graph20', 35)",0
"('Graph60', 50)",1
"('Graph6', 76)",4
"('Graph46', 22)",5
"('Graph27', 112)",4
"('Graph72', 59)",4
"('Graph55', 173)",4
"('Graph56', 158)",1
"('Graph40', 88)",4
"('Graph95', 24)",0
"('Graph66', 57)",4
"('Graph80', 113)",0
"('Graph99', 93)",1
"('Graph100', 10)",1
"('Graph25', 135)",3
"('Graph6', 51)",5
"('Graph87', 166)",5
"('Graph88', 97)",0
"('Graph72', 138)",4
"('Graph30', 21)",3
"('Graph55', 94)",4
"('Graph41', 144)",4
"('Graph66', 78)",5
"('Graph28', 191)",0
"('Graph53', 32)",1
"('Graph14', 142)",3
"('Graph60', 21)",3
"('Graph47', 89)",4
"('Graph6', 162)",5
"('Graph75', 66)",4
"('Graph61', 184)",3
"('Graph60', 145)",3
"('Graph100', 119)",1
"('Graph41', 35)",4
"('Graph87', 149)",5
"('Graph23', 105)",4
"('Graph98', 18)",1
"('Graph39', 158)",0
"('Graph53', 177)",1
"('Graph14', 29)",3
"('Graph27', 190)",4
"('Graph79', 22)",4
"('Graph47', 200)",4
"('Graph61', 87)",4
"('Graph54', 129)",0
"('Graph22', 183)",4
"('Graph20', 175)",0
"('Graph94', 38)",0
"('Graph67', 29)",0
"('Graph98', 161)",1
"('Graph39', 15)",0
"('Graph14', 108)",3
"('Graph1', 91)",0
"('Graph74', 153)",4
"('Graph100', 77)",1
"('Graph33', 53)",1
"('Graph16', 141)",1
"('Graph54', 48)",0
"('Graph20', 80)",0
"('Graph81', 162)",4
"('Graph35', 123)",4
"('Graph52', 122)",5
"('Graph39', 124)",0
"('Graph48', 49)",0
"('Graph1', 200)",0
"('Graph27', 9)",4
"('Graph85', 138)",0
"('Graph33', 134)",1
"('Graph42', 11)",4
"('Graph14', 153)",3
"('Graph81', 21)",4
"('Graph51', 178)",3
"('Graph52', 149)",5
"('Graph13', 61)",0
"('Graph78', 116)",5
"('Graph48', 166)",0
"('Graph88', 193)",0
"('Graph74', 123)",3
"('Graph32', 122)",4
"('Graph11', 133)",5
"('Graph70', 159)",4
"('Graph9', 194)",1
"('Graph63', 93)",0
"('Graph34', 32)",0
"('Graph51', 67)",3
"('Graph38', 47)",4
"('Graph13', 138)",0
"('Graph49', 106)",1
"('Graph88', 94)",0
"('Graph25', 22)",3
"('Graph18', 185)",0
"('Graph43', 68)",3
"('Graph98', 160)",1
"('Graph9', 115)",1
"('Graph65', 187)",4
"('Graph64', 142)",1
"('Graph69', 190)",5
"('Graph38', 158)",4
"('Graph3', 57)",2
"('Graph49', 21)",1
"('Graph77', 50)",3
"('Graph27', 2)",1
"('Graph79', 105)",4
"('Graph70', 192)",0
"('Graph92', 7)",4
"('Graph65', 74)",4
"('Graph26', 21)",1
"('Graph50', 156)",4
"('Graph69', 13)",5
"('Graph83', 95)",0
"('Graph12', 81)",0
"('Graph84', 123)",4
"('Graph89', 173)",0
"('Graph77', 131)",3
"('Graph25', 43)",3
"('Graph18', 71)",0
"('Graph85', 64)",0
"('Graph5', 84)",3
"('Graph8', 168)",0
"('Graph92', 118)",4
"('Graph37', 10)",3
"('Graph50', 35)",5
"('Graph11', 159)",4
"('Graph12', 160)",0
"('Graph85', 177)",0
"('Graph21', 93)",4
"('Graph84', 200)",2
"('Graph89', 60)",0
"('Graph21', 115)",4
"('Graph4', 148)",0
"('Graph44', 34)",4
"('Graph5', 197)",3
"('Graph91', 182)",3
"('Graph62', 131)",3
"('Graph37', 187)",3
"('Graph11', 104)",4
"('Graph83', 116)",0
"('Graph2', 29)",2
"('Graph27', 63)",5
"('Graph100', 120)",1
"('Graph76', 84)",0
"('Graph89', 79)",0
"('Graph59', 188)",4
"('Graph25', 64)",3
"('Graph4', 7)",2
"('Graph44', 179)",4
"('Graph8', 74)",0
"('Graph36', 69)",1
"('Graph57', 122)",0
"('Graph21', 105)",4
"('Graph90', 199)",5
"('Graph2', 172)",5
"('Graph29', 197)",5
"('Graph76', 163)",0
"('Graph67', 106)",0
"('Graph59', 13)",0
"('Graph45', 105)",1
"('Graph44', 192)",4
"('Graph87', 182)",3
"('Graph80', 101)",0
"('Graph70', 14)",4
"('Graph57', 11)",0
"('Graph10', 191)",0
"('Graph83', 41)",0
"('Graph17', 45)",0
"('Graph97', 114)",1
"('Graph7', 198)",1
"('Graph45', 24)",5
"('Graph73', 63)",4
"('Graph31', 180)",0
"('Graph57', 152)",0
"('Graph10', 14)",5
"('Graph96', 18)",0
"('Graph86', 42)",3
"('Graph27', 56)",5
"('Graph100', 131)",1
"('Graph95', 30)",0
"('Graph67', 79)",0
"('Graph7', 55)",3
"('Graph24', 190)",3
"('Graph73', 144)",4
"('Graph31', 37)",0
"('Graph70', 115)",4
"('Graph22', 96)",5
"('Graph80', 199)",0
"('Graph96', 109)",0
"('Graph62', 55)",3
"('Graph17', 8)",0
"('Graph15', 148)",0
"('Graph97', 9)",1
"('Graph58', 41)",5
"('Graph46', 193)",4
"('Graph24', 15)",5
"('Graph31', 82)",0
"('Graph56', 115)",3
"('Graph40', 47)",3
"('Graph95', 171)",0
"('Graph66', 140)",4
"('Graph23', 143)",3
"('Graph99', 40)",1
"('Graph15', 101)",0
"('Graph6', 96)",4
"('Graph46', 114)",5
"('Graph72', 95)",5
"('Graph55', 137)",2
"('Graph70', 84)",3
"('Graph40', 188)",4
"('Graph26', 162)",5
"('Graph60', 68)",3
"('Graph66', 29)",5
"('Graph53', 119)",2
"('Graph100', 46)",3
"('Graph97', 36)",3
"('Graph75', 145)",4
"('Graph72', 174)",4
"('Graph30', 57)",2
"('Graph55', 58)",4
"('Graph41', 124)",4
"('Graph98', 127)",1
"('Graph53', 4)",1
"('Graph14', 178)",3
"('Graph87', 181)",3
"('Graph79', 101)",4
"('Graph47', 37)",4
"('Graph80', 110)",0
"('Graph75', 110)",5
"('Graph61', 132)",4
"('Graph30', 136)",2
"('Graph80', 111)",0
"('Graph41', 15)",4
"('Graph23', 117)",3
"('Graph35', 185)",4
"('Graph23', 184)",3
"('Graph98', 14)",1
"('Graph39', 186)",0
"('Graph53', 149)",1
"('Graph14', 1)",1
"('Graph1', 6)",0
"('Graph97', 195)",1
"('Graph61', 51)",4
"('Graph16', 17)",3
"('Graph20', 131)",2
"('Graph94', 90)",0
"('Graph35', 46)",3
"('Graph79', 151)",4
"('Graph98', 157)",1
"('Graph39', 43)",0
"('Graph80', 67)",0
"('Graph78', 182)",0
"('Graph1', 119)",0
"('Graph74', 189)",3
"('Graph80', 181)",3
"('Graph33', 81)",1
"('Graph54', 28)",0
"('Graph20', 52)",0
"('Graph71', 130)",5
"('Graph35', 95)",4
"('Graph52', 102)",3
"('Graph13', 72)",0
"('Graph62', 68)",3
"('Graph78', 193)",5
"('Graph48', 21)",0
"('Graph74', 12)",4
"('Graph32', 151)",0
"('Graph83', 189)",0
"('Graph33', 162)",1
"('Graph42', 111)",5
"('Graph93', 19)",0
"('Graph81', 57)",4
"('Graph19', 173)",0
"('Graph51', 150)",3
"('Graph38', 80)",5
"('Graph26', 199)",3
"('Graph78', 80)",0
"('Graph48', 186)",0
"('Graph88', 173)",0
"('Graph23', 16)",4
"('Graph32', 102)",0
"('Graph9', 174)",1
"('Graph34', 12)",0
"('Graph51', 39)",5
"('Graph38', 195)",5
"('Graph13', 182)",5
"('Graph49', 70)",1
"('Graph83', 129)",5
"('Graph77', 93)",3
"('Graph88', 58)",0
"('Graph18', 133)",0
"('Graph43', 56)",5
"('Graph9', 95)",3
"('Graph65', 159)",4
"('Graph34', 191)",0
"('Graph69', 90)",5
"('Graph38', 178)",5
"('Graph23', 36)",5
"('Graph3', 37)",1
"('Graph84', 14)",4
"('Graph90', 168)",3
"('Graph77', 46)",3
"('Graph67', 31)",0
"('Graph67', 148)",0
"('Graph5', 11)",3
"('Graph92', 43)",4
"('Graph65', 46)",4
"('Graph69', 41)",4
"('Graph23', 107)",3
"('Graph12', 117)",0
"('Graph85', 194)",0
"('Graph3', 182)",1
"('Graph67', 188)",0
"('Graph89', 129)",0
"('Graph77', 191)",3
"('Graph4', 193)",2
"('Graph5', 120)",3
"('Graph8', 140)",0
"('Graph92', 154)",4
"('Graph37', 110)",2
"('Graph50', 7)",5
"('Graph19', 123)",1
"('Graph67', 67)",0
"('Graph85', 93)",1
"('Graph28', 62)",0
"('Graph89', 16)",0
"('Graph17', 117)",0
"('Graph97', 87)",1
"('Graph4', 176)",2
"('Graph44', 30)",4
"('Graph8', 63)",0
"('Graph36', 170)",1
"('Graph37', 159)",3
"('Graph11', 4)",5
"('Graph2', 121)",2
"('Graph82', 15)",4
"('Graph76', 112)",0
"('Graph59', 160)",0
"('Graph4', 35)",2
"('Graph44', 175)",4
"('Graph36', 89)",1
"('Graph57', 86)",0
"('Graph19', 94)",1
"('Graph2', 136)",5
"('Graph27', 116)",4
"('Graph59', 49)",5
"('Graph45', 77)",3
"('Graph27', 33)",5
"('Graph73', 82)",4
"('Graph63', 113)",2
"('Graph16', 36)",3
"('Graph80', 36)",0
"('Graph100', 130)",1
"('Graph62', 1)",3
"('Graph73', 35)",4
"('Graph31', 144)",0
"('Graph10', 42)",0
"('Graph19', 49)",0
"('Graph86', 78)",1
"('Graph25', 100)",3
"('Graph60', 114)",3
"('Graph46', 188)",4
"('Graph7', 75)",3
"('Graph24', 90)",3
"('Graph73', 180)",4
"('Graph31', 1)",0
"('Graph56', 36)",1
"('Graph68', 1)",0
"('Graph22', 68)",5
"('Graph70', 1)",0
"('Graph17', 141)",0
"('Graph15', 184)",0
"('Graph58', 77)",5
"('Graph46', 45)",4
"('Graph24', 43)",1
"('Graph100', 165)",1
"('Graph93', 50)",0
"('Graph56', 87)",1
"('Graph40', 19)",4
"('Graph64', 47)",0
"('Graph87', 25)",5
"('Graph99', 4)",1
"('Graph15', 9)",0
"('Graph100', 71)",1
"('Graph6', 4)",4
"('Graph46', 94)",4
"('Graph72', 67)",5
"('Graph30', 74)",3
"('Graph91', 51)",1
"('Graph55', 149)",4
"('Graph56', 198)",3
"('Graph40', 160)",4
"('Graph68', 36)",1
"('Graph66', 1)",4
"('Graph53', 91)",3
"('Graph79', 184)",4
"('Graph75', 189)",4
"('Graph60', 168)",3
"('Graph55', 6)",4
"('Graph41', 88)",4
"('Graph94', 152)",0
"('Graph64', 10)",0
"('Graph98', 91)",1
"('Graph79', 73)",4
"('Graph47', 1)",4
"('Graph90', 81)",5
"('Graph75', 10)",5
"('Graph61', 96)",4
"('Graph30', 172)",3
"('Graph23', 81)",5
"('Graph35', 157)",3
"('Graph71', 166)",5
"('Graph39', 198)",0
"('Graph14', 37)",3
"('Graph99', 162)",1
"('Graph1', 34)",0
"('Graph47', 176)",4
"('Graph61', 31)",4
"('Graph42', 161)",4
"('Graph24', 79)",1
"('Graph94', 126)",0
"('Graph35', 50)",4
"('Graph64', 85)",0
"('Graph52', 51)",5
"('Graph39', 55)",0
"('Graph78', 146)",0
"('Graph1', 147)",0
"('Graph90', 118)",3
"('Graph85', 132)",1
"('Graph33', 125)",1
"('Graph54', 120)",0
"('Graph42', 50)",4
"('Graph20', 8)",0
"('Graph16', 184)",3
"('Graph68', 146)",0
"('Graph52', 66)",4
"('Graph13', 116)",0
"('Graph78', 45)",1
"('Graph48', 105)",0
"('Graph27', 80)",1
"('Graph74', 32)",3
"('Graph32', 179)",0
"('Graph19', 62)",0
"('Graph42', 67)",4
"('Graph93', 15)",0
"('Graph34', 121)",0
"('Graph51', 138)",5
"('Graph38', 116)",5
"('Graph13', 197)",5
"('Graph49', 179)",2
"('Graph48', 158)",0
"('Graph88', 137)",0
"('Graph32', 2)",0
"('Graph9', 138)",3
"('Graph63', 182)",0
"('Graph93', 156)",0
"('Graph64', 181)",1
"('Graph51', 27)",3
"('Graph68', 178)",0
"('Graph71', 104)",5
"('Graph3', 112)",1
"('Graph49', 34)",1
"('Graph77', 121)",3
"('Graph88', 38)",0
"('Graph65', 182)",4
"('Graph43', 28)",3
"('Graph9', 59)",1
"('Graph65', 115)",5
"('Graph34', 155)",0
"('Graph69', 118)",5
"('Graph64', 155)",2
"('Graph26', 138)",1
"('Graph3', 1)",2
"('Graph84', 50)",5
"('Graph15', 165)",0
"('Graph95', 182)",0
"('Graph18', 16)",0
"('Graph5', 47)",3
